# TIME, TIK, DC, UA, U1, IL, Iset, ERROR
1.979297301769256592e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
1.983474893569946289e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.275999999999999979e+01,1.269999999999999929e+01,-5.999999999999999778e-02
1.988780055046081543e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.290000000000000036e+01,1.269999999999999929e+01,-2.000000000000000111e-01
1.992559506893157959e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.260999999999999943e+01,1.269999999999999929e+01,8.999999999999999667e-02
1.996706492900848389e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.250999999999999979e+01,1.269999999999999929e+01,1.900000000000000022e-01
2.002019128799438477e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
2.005240728855133057e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.241000000000000014e+01,1.269999999999999929e+01,2.899999999999999800e-01
2.010046951770782471e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
2.014231510162353516e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.290000000000000036e+01,1.269999999999999929e+01,-2.000000000000000111e-01
2.019163162708282471e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.250999999999999979e+01,1.269999999999999929e+01,1.900000000000000022e-01
2.024364421367645264e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
2.027897074222564697e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
2.033001477718353271e+02,0.000000000000000000e+00,7.900000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.241000000000000014e+01,1.269999999999999929e+01,2.899999999999999800e-01
2.037387356758117676e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.281000000000000050e+01,1.269999999999999929e+01,-1.100000000000000006e-01
2.042038774490356445e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.294999999999999929e+01,1.269999999999999929e+01,-2.500000000000000000e-01
2.046135694980621338e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.241000000000000014e+01,1.269999999999999929e+01,2.899999999999999800e-01
2.050896580219268799e+02,0.000000000000000000e+00,8.300000000000000000e+01,5.100000000000000089e-01,6.999999999999999556e-01,1.290000000000000036e+01,1.660000000000000142e+01,3.700000000000000178e+00
2.054207859039306641e+02,0.000000000000000000e+00,8.400000000000000000e+01,5.400000000000000355e-01,7.399999999999999911e-01,1.398000000000000043e+01,1.660000000000000142e+01,2.620000000000000107e+00
2.059389269351959229e+02,0.000000000000000000e+00,8.600000000000000000e+01,5.500000000000000444e-01,7.500000000000000000e-01,1.441999999999999993e+01,1.660000000000000142e+01,2.180000000000000160e+00
2.064232373237609863e+02,0.000000000000000000e+00,8.700000000000000000e+01,5.500000000000000444e-01,7.600000000000000089e-01,1.509999999999999964e+01,1.660000000000000142e+01,1.500000000000000000e+00
2.068933894634246826e+02,0.000000000000000000e+00,8.800000000000000000e+01,5.600000000000000533e-01,7.700000000000000178e-01,1.519999999999999929e+01,1.660000000000000142e+01,1.399999999999999911e+00
2.072793648242950439e+02,0.000000000000000000e+00,8.800000000000000000e+01,5.600000000000000533e-01,7.700000000000000178e-01,1.543999999999999950e+01,1.660000000000000142e+01,1.159999999999999920e+00
2.077757453918457031e+02,0.000000000000000000e+00,8.900000000000000000e+01,5.699999999999999512e-01,7.800000000000000266e-01,1.578999999999999915e+01,1.660000000000000142e+01,8.100000000000000533e-01
2.082839634418487549e+02,0.000000000000000000e+00,9.000000000000000000e+01,5.699999999999999512e-01,7.800000000000000266e-01,1.568999999999999950e+01,1.660000000000000142e+01,9.100000000000000311e-01
2.086217453479766846e+02,0.000000000000000000e+00,9.000000000000000000e+01,5.699999999999999512e-01,7.900000000000000355e-01,1.598000000000000043e+01,1.660000000000000142e+01,6.199999999999999956e-01
2.090764303207397461e+02,0.000000000000000000e+00,9.100000000000000000e+01,5.799999999999999600e-01,7.900000000000000355e-01,1.583999999999999986e+01,1.660000000000000142e+01,7.600000000000000089e-01
2.095864951610565186e+02,0.000000000000000000e+00,9.100000000000000000e+01,5.799999999999999600e-01,8.000000000000000444e-01,1.607999999999999829e+01,1.660000000000000142e+01,5.200000000000000178e-01
2.099585497379302979e+02,0.000000000000000000e+00,9.200000000000000000e+01,5.799999999999999600e-01,8.000000000000000444e-01,1.607999999999999829e+01,1.660000000000000142e+01,5.200000000000000178e-01
2.105010876655578613e+02,0.000000000000000000e+00,9.300000000000000000e+01,5.899999999999999689e-01,8.000000000000000444e-01,1.592999999999999972e+01,1.660000000000000142e+01,6.700000000000000400e-01
2.109601287841796875e+02,0.000000000000000000e+00,9.300000000000000000e+01,5.899999999999999689e-01,8.100000000000000533e-01,1.607999999999999829e+01,1.660000000000000142e+01,5.200000000000000178e-01
2.112971007823944092e+02,0.000000000000000000e+00,9.300000000000000000e+01,5.899999999999999689e-01,8.100000000000000533e-01,1.617999999999999972e+01,1.660000000000000142e+01,4.199999999999999845e-01
2.117160546779632568e+02,0.000000000000000000e+00,9.300000000000000000e+01,5.899999999999999689e-01,8.199999999999999512e-01,1.637000000000000099e+01,1.660000000000000142e+01,2.300000000000000100e-01
2.122194836139678955e+02,0.000000000000000000e+00,9.400000000000000000e+01,5.899999999999999689e-01,8.100000000000000533e-01,1.623000000000000043e+01,1.660000000000000142e+01,3.699999999999999956e-01
2.126975538730621338e+02,0.000000000000000000e+00,9.400000000000000000e+01,5.899999999999999689e-01,8.199999999999999512e-01,1.617999999999999972e+01,1.660000000000000142e+01,4.199999999999999845e-01
2.131383862495422363e+02,0.000000000000000000e+00,9.400000000000000000e+01,5.899999999999999689e-01,8.100000000000000533e-01,1.632000000000000028e+01,1.660000000000000142e+01,2.800000000000000266e-01
2.136001615524291992e+02,0.000000000000000000e+00,9.500000000000000000e+01,5.999999999999999778e-01,8.199999999999999512e-01,1.632000000000000028e+01,1.660000000000000142e+01,2.800000000000000266e-01
2.140917539596557617e+02,0.000000000000000000e+00,9.500000000000000000e+01,5.999999999999999778e-01,8.199999999999999512e-01,1.623000000000000043e+01,1.660000000000000142e+01,3.699999999999999956e-01
2.144971480369567871e+02,0.000000000000000000e+00,9.500000000000000000e+01,5.999999999999999778e-01,8.199999999999999512e-01,1.623000000000000043e+01,1.660000000000000142e+01,3.699999999999999956e-01
2.149683094024658203e+02,0.000000000000000000e+00,9.500000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.153891847133636475e+02,0.000000000000000000e+00,9.500000000000000000e+01,5.999999999999999778e-01,8.199999999999999512e-01,1.651999999999999957e+01,1.660000000000000142e+01,8.000000000000000167e-02
2.159106156826019287e+02,0.000000000000000000e+00,9.600000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.632000000000000028e+01,1.660000000000000142e+01,2.800000000000000266e-01
2.162984941005706787e+02,0.000000000000000000e+00,9.600000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.628000000000000114e+01,1.660000000000000142e+01,3.200000000000000067e-01
2.168070452213287354e+02,0.000000000000000000e+00,9.600000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.632000000000000028e+01,1.660000000000000142e+01,2.800000000000000266e-01
2.171654589176177979e+02,0.000000000000000000e+00,9.600000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.662000000000000099e+01,1.660000000000000142e+01,-2.000000000000000042e-02
2.176835856437683105e+02,0.000000000000000000e+00,9.600000000000000000e+01,6.099999999999999867e-01,8.299999999999999600e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.180437538623809814e+02,0.000000000000000000e+00,9.600000000000000000e+01,5.999999999999999778e-01,8.299999999999999600e-01,1.651999999999999957e+01,1.660000000000000142e+01,8.000000000000000167e-02
2.185443899631500244e+02,0.000000000000000000e+00,9.600000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.657000000000000028e+01,1.660000000000000142e+01,2.999999999999999889e-02
2.190104691982269287e+02,0.000000000000000000e+00,9.600000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.657000000000000028e+01,1.660000000000000142e+01,2.999999999999999889e-02
2.194373567104339600e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.651999999999999957e+01,1.660000000000000142e+01,8.000000000000000167e-02
2.199291570186614990e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.203039000034332275e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.662000000000000099e+01,1.660000000000000142e+01,-2.000000000000000042e-02
2.207843570709228516e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.657000000000000028e+01,1.660000000000000142e+01,2.999999999999999889e-02
2.212952237129211426e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.216871550083160400e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.221298494338989258e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.226226904392242432e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.229440233707427979e+02,0.000000000000000000e+00,9.700000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.234643750190734863e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.240066778659820557e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.243032720088958740e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.099999999999999867e-01,8.399999999999999689e-01,1.646999999999999886e+01,1.660000000000000142e+01,1.300000000000000044e-01
2.247485392093658447e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.499999999999999778e-01,1.657000000000000028e+01,1.660000000000000142e+01,2.999999999999999889e-02
2.252776451110839844e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.499999999999999778e-01,1.651999999999999957e+01,1.660000000000000142e+01,8.000000000000000167e-02
2.257499675750732422e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.399999999999999689e-01,1.642000000000000171e+01,1.660000000000000142e+01,1.799999999999999933e-01
2.261940965652465820e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.399999999999999689e-01,1.637000000000000099e+01,1.660000000000000142e+01,2.300000000000000100e-01
2.265888552665710449e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.499999999999999778e-01,1.662000000000000099e+01,1.660000000000000142e+01,-2.000000000000000042e-02
2.270421004295349121e+02,0.000000000000000000e+00,9.800000000000000000e+01,6.199999999999999956e-01,8.499999999999999778e-01,1.651999999999999957e+01,1.660000000000000142e+01,8.000000000000000167e-02
2.275671620368957520e+02,0.000000000000000000e+00,1.040000000000000000e+02,6.199999999999999956e-01,8.399999999999999689e-01,1.642000000000000171e+01,2.050000000000000000e+01,4.080000000000000071e+00
2.279287536144256592e+02,0.000000000000000000e+00,1.060000000000000000e+02,6.600000000000000311e-01,9.000000000000000222e-01,1.730000000000000071e+01,2.050000000000000000e+01,3.200000000000000178e+00
2.284222776889801025e+02,0.000000000000000000e+00,1.090000000000000000e+02,6.700000000000000400e-01,9.200000000000000400e-01,1.719999999999999929e+01,2.050000000000000000e+01,3.299999999999999822e+00
2.289609928131103516e+02,0.000000000000000000e+00,1.110000000000000000e+02,6.800000000000000488e-01,9.300000000000000488e-01,1.773999999999999844e+01,2.050000000000000000e+01,2.759999999999999787e+00
2.293143768310546875e+02,0.000000000000000000e+00,1.130000000000000000e+02,6.899999999999999467e-01,9.499999999999999556e-01,1.803999999999999915e+01,2.050000000000000000e+01,2.459999999999999964e+00
2.298366184234619141e+02,0.000000000000000000e+00,1.150000000000000000e+02,6.999999999999999556e-01,9.599999999999999645e-01,1.851999999999999957e+01,2.050000000000000000e+01,1.979999999999999982e+00
2.302358088493347168e+02,0.000000000000000000e+00,1.170000000000000000e+02,7.099999999999999645e-01,9.599999999999999645e-01,1.848000000000000043e+01,2.050000000000000000e+01,2.020000000000000018e+00
2.307077064514160156e+02,0.000000000000000000e+00,1.180000000000000000e+02,7.099999999999999645e-01,9.699999999999999734e-01,1.867000000000000171e+01,2.050000000000000000e+01,1.830000000000000071e+00
2.311133401393890381e+02,0.000000000000000000e+00,1.180000000000000000e+02,7.199999999999999734e-01,9.799999999999999822e-01,1.926000000000000156e+01,2.050000000000000000e+01,1.239999999999999991e+00
2.316042211055755615e+02,0.000000000000000000e+00,1.180000000000000000e+02,7.199999999999999734e-01,9.899999999999999911e-01,1.983999999999999986e+01,2.050000000000000000e+01,6.600000000000000311e-01
2.320113072395324707e+02,0.000000000000000000e+00,1.200000000000000000e+02,7.199999999999999734e-01,9.899999999999999911e-01,1.975000000000000000e+01,2.050000000000000000e+01,7.500000000000000000e-01
2.325179283618927002e+02,0.000000000000000000e+00,1.210000000000000000e+02,7.299999999999999822e-01,9.899999999999999911e-01,1.939999999999999858e+01,2.050000000000000000e+01,1.100000000000000089e+00
2.329111104011535645e+02,0.000000000000000000e+00,1.210000000000000000e+02,7.299999999999999822e-01,1.000000000000000000e+00,1.998999999999999844e+01,2.050000000000000000e+01,5.100000000000000089e-01
2.333828547000885010e+02,0.000000000000000000e+00,1.210000000000000000e+02,7.299999999999999822e-01,1.000000000000000000e+00,2.014000000000000057e+01,2.050000000000000000e+01,3.599999999999999867e-01
2.338305084705352783e+02,0.000000000000000000e+00,1.220000000000000000e+02,7.299999999999999822e-01,1.000000000000000000e+00,1.969999999999999929e+01,2.050000000000000000e+01,8.000000000000000444e-01
2.342948825359344482e+02,0.000000000000000000e+00,1.220000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.023000000000000043e+01,2.050000000000000000e+01,2.700000000000000178e-01
2.347424345016479492e+02,0.000000000000000000e+00,1.220000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.003999999999999915e+01,2.050000000000000000e+01,4.600000000000000200e-01
2.351201248168945312e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.023000000000000043e+01,2.050000000000000000e+01,2.700000000000000178e-01
2.356282608509063721e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.019000000000000128e+01,2.050000000000000000e+01,3.099999999999999978e-01
2.360712146759033203e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.032999999999999829e+01,2.050000000000000000e+01,1.700000000000000122e-01
2.365852458477020264e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.032999999999999829e+01,2.050000000000000000e+01,1.700000000000000122e-01
2.369039001464843750e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.010000000000000009e+00,2.008999999999999986e+01,2.050000000000000000e+01,4.099999999999999756e-01
2.374697749614715576e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.023000000000000043e+01,2.050000000000000000e+01,2.700000000000000178e-01
2.378365261554718018e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.028000000000000114e+01,2.050000000000000000e+01,2.200000000000000011e-01
2.383262040615081787e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.037999999999999901e+01,2.050000000000000000e+01,1.199999999999999956e-01
2.388160843849182129e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.082000000000000028e+01,2.050000000000000000e+01,-3.200000000000000067e-01
2.392156071662902832e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.042999999999999972e+01,2.050000000000000000e+01,7.000000000000000666e-02
2.397603354454040527e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.032999999999999829e+01,2.050000000000000000e+01,1.700000000000000122e-01
2.400860683917999268e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.406116588115692139e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.008999999999999986e+01,2.050000000000000000e+01,4.099999999999999756e-01
2.410408933162689209e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.414703333377838135e+02,0.000000000000000000e+00,1.250000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,2.003999999999999915e+01,2.050000000000000000e+01,4.600000000000000200e-01
2.419759724140167236e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.423728504180908203e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.042999999999999972e+01,2.050000000000000000e+01,7.000000000000000666e-02
2.428835136890411377e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.432830319404602051e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.062999999999999901e+01,2.050000000000000000e+01,-1.300000000000000044e-01
2.437189595699310303e+02,0.000000000000000000e+00,1.230000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.082000000000000028e+01,2.050000000000000000e+01,-3.200000000000000067e-01
2.442321527004241943e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.057999999999999829e+01,2.050000000000000000e+01,-8.000000000000000167e-02
2.446143560409545898e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.451445281505584717e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.028000000000000114e+01,2.050000000000000000e+01,2.200000000000000011e-01
2.454961392879486084e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.459532766342163086e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.464463183879852295e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.057999999999999829e+01,2.050000000000000000e+01,-8.000000000000000167e-02
2.468940150737762451e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.473394830226898193e+02,0.000000000000000000e+00,1.250000000000000000e+02,7.399999999999999911e-01,1.020000000000000018e+00,1.978999999999999915e+01,2.050000000000000000e+01,7.099999999999999645e-01
2.477630002498626709e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.482949955463409424e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.486493103504180908e+02,0.000000000000000000e+00,1.250000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,1.998999999999999844e+01,2.050000000000000000e+01,5.100000000000000089e-01
2.491283905506134033e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.053000000000000114e+01,2.050000000000000000e+01,-2.999999999999999889e-02
2.496220090389251709e+02,0.000000000000000000e+00,1.240000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.048000000000000043e+01,2.050000000000000000e+01,2.000000000000000042e-02
2.499811396598815918e+02,0.000000000000000000e+00,1.290000000000000000e+02,7.500000000000000000e-01,1.020000000000000018e+00,2.062999999999999901e+01,2.439999999999999858e+01,3.770000000000000018e+00
2.505084168910980225e+02,0.000000000000000000e+00,1.310000000000000000e+02,7.800000000000000266e-01,1.060000000000000053e+00,2.130999999999999872e+01,2.439999999999999858e+01,3.089999999999999858e+00
2.509083931446075439e+02,0.000000000000000000e+00,1.330000000000000000e+02,7.900000000000000355e-01,1.070000000000000062e+00,2.169999999999999929e+01,2.439999999999999858e+01,2.700000000000000178e+00
2.514266881942749023e+02,0.000000000000000000e+00,1.350000000000000000e+02,8.000000000000000444e-01,1.090000000000000080e+00,2.198999999999999844e+01,2.439999999999999858e+01,2.410000000000000142e+00
2.517533988952636719e+02,0.000000000000000000e+00,1.370000000000000000e+02,8.100000000000000533e-01,1.100000000000000089e+00,2.208999999999999986e+01,2.439999999999999858e+01,2.310000000000000053e+00
2.522109029293060303e+02,0.000000000000000000e+00,1.390000000000000000e+02,8.199999999999999512e-01,1.110000000000000098e+00,2.214000000000000057e+01,2.439999999999999858e+01,2.259999999999999787e+00
2.527194128036499023e+02,0.000000000000000000e+00,1.410000000000000000e+02,8.199999999999999512e-01,1.120000000000000107e+00,2.214000000000000057e+01,2.439999999999999858e+01,2.259999999999999787e+00
2.532371404170989990e+02,0.000000000000000000e+00,1.430000000000000000e+02,8.299999999999999600e-01,1.129999999999999893e+00,2.239000000000000057e+01,2.439999999999999858e+01,2.009999999999999787e+00
2.535607697963714600e+02,0.000000000000000000e+00,1.450000000000000000e+02,8.399999999999999689e-01,1.139999999999999902e+00,2.242999999999999972e+01,2.439999999999999858e+01,1.969999999999999973e+00
2.540873365402221680e+02,0.000000000000000000e+00,1.460000000000000000e+02,8.499999999999999778e-01,1.149999999999999911e+00,2.248000000000000043e+01,2.439999999999999858e+01,1.919999999999999929e+00
2.545942523479461670e+02,0.000000000000000000e+00,1.480000000000000000e+02,8.599999999999999867e-01,1.159999999999999920e+00,2.248000000000000043e+01,2.439999999999999858e+01,1.919999999999999929e+00
2.549183292388916016e+02,0.000000000000000000e+00,1.490000000000000000e+02,8.599999999999999867e-01,1.169999999999999929e+00,2.278000000000000114e+01,2.439999999999999858e+01,1.620000000000000107e+00
2.553888692855834961e+02,0.000000000000000000e+00,1.510000000000000000e+02,8.699999999999999956e-01,1.179999999999999938e+00,2.287000000000000099e+01,2.439999999999999858e+01,1.530000000000000027e+00
2.558619275093078613e+02,0.000000000000000000e+00,1.520000000000000000e+02,8.699999999999999956e-01,1.189999999999999947e+00,2.287000000000000099e+01,2.439999999999999858e+01,1.530000000000000027e+00
2.563533685207366943e+02,0.000000000000000000e+00,1.530000000000000000e+02,8.800000000000000044e-01,1.199999999999999956e+00,2.317000000000000171e+01,2.439999999999999858e+01,1.229999999999999982e+00
2.567449772357940674e+02,0.000000000000000000e+00,1.540000000000000000e+02,8.800000000000000044e-01,1.199999999999999956e+00,2.321999999999999886e+01,2.439999999999999858e+01,1.179999999999999938e+00
2.572602300643920898e+02,0.000000000000000000e+00,1.560000000000000000e+02,8.900000000000000133e-01,1.209999999999999964e+00,2.296999999999999886e+01,2.439999999999999858e+01,1.429999999999999938e+00
2.576631608009338379e+02,0.000000000000000000e+00,1.560000000000000000e+02,8.900000000000000133e-01,1.209999999999999964e+00,2.330999999999999872e+01,2.439999999999999858e+01,1.090000000000000080e+00
2.581313648223876953e+02,0.000000000000000000e+00,1.570000000000000000e+02,8.900000000000000133e-01,1.219999999999999973e+00,2.375000000000000000e+01,2.439999999999999858e+01,6.500000000000000222e-01
2.586118123531341553e+02,0.000000000000000000e+00,1.580000000000000000e+02,9.000000000000000222e-01,1.219999999999999973e+00,2.335999999999999943e+01,2.439999999999999858e+01,1.040000000000000036e+00
2.590236256122589111e+02,0.000000000000000000e+00,1.580000000000000000e+02,9.000000000000000222e-01,1.229999999999999982e+00,2.410000000000000142e+01,2.439999999999999858e+01,2.999999999999999889e-01
2.595319149494171143e+02,0.000000000000000000e+00,1.580000000000000000e+02,9.000000000000000222e-01,1.229999999999999982e+00,2.414000000000000057e+01,2.439999999999999858e+01,2.600000000000000089e-01
2.598749859333038330e+02,0.000000000000000000e+00,1.590000000000000000e+02,9.000000000000000222e-01,1.229999999999999982e+00,2.400000000000000000e+01,2.439999999999999858e+01,4.000000000000000222e-01
2.603355543613433838e+02,0.000000000000000000e+00,1.590000000000000000e+02,9.000000000000000222e-01,1.239999999999999991e+00,2.414000000000000057e+01,2.439999999999999858e+01,2.600000000000000089e-01
2.608375453948974609e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.389999999999999858e+01,2.439999999999999858e+01,5.000000000000000000e-01
2.613572418689727783e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.414000000000000057e+01,2.439999999999999858e+01,2.600000000000000089e-01
2.616843428611755371e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.433999999999999986e+01,2.439999999999999858e+01,5.999999999999999778e-02
2.621576745510101318e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.410000000000000142e+01,2.439999999999999858e+01,2.999999999999999889e-01
2.626563124656677246e+02,0.000000000000000000e+00,1.600000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.448999999999999844e+01,2.439999999999999858e+01,-8.999999999999999667e-02
